sessionId,contentId,eventId
user-000475,1149671,0
user-000475,1149697,1
user-000476,1149623,0
user-000476,1149542,1
user-000477,1148767,0
user-000477,1115531,1
user-000478,1149043,0
user-000479,1149635,0
user-000479,1149818,1
user-000479,1147032,2
user-000480,1149614,0
user-000481,1146699,0
user-000481,1149955,1
user-000481,1149660,2
user-000481,1149670,3
user-000481,1149917,4
user-000481,1149945,5
user-000481,1149967,6
user-000481,1149274,7
user-000482,1149599,0
user-000483,1149878,0
user-000483,1149660,1
user-000484,1149553,0
user-000484,1148570,1
user-000484,1149626,2
user-000484,1149892,3
user-000484,1149963,4
user-000484,1149955,5
user-000485,1149957,0
user-000485,1141306,1
user-000485,1141196,2
user-000486,1148570,0
user-000486,1148570,1
user-000487,1149783,0
user-000488,1000390,0
user-000488,1115663,1
user-000488,1111310,2
user-000489,1149902,0
user-000489,1149892,1
user-000490,1149955,0
user-000490,1149917,1
user-000491,1149553,0
user-000491,1149378,1
user-000492,1149640,0
user-000493,1148570,0
user-000494,1149671,0
user-000495,1148570,0
user-000495,1149953,1
user-000496,1149671,0
user-000497,1149660,0
user-000497,1149671,1
user-000497,1149927,2
user-000497,1149018,3
user-000498,1149671,0
user-000498,1148570,1
user-000498,1149892,2
user-000499,1149892,0
user-000499,1149917,1
user-000500,1149675,0
user-000500,1149661,1
user-000500,1149626,2
user-000500,1149660,3
user-000500,1149757,4
user-000500,1146930,5
user-000500,1149618,6
user-000500,1149945,7
user-000500,1146699,8
user-000500,1149955,9
user-000501,1149626,0
user-000502,1149614,0
user-000502,1149892,1
user-000503,1149074,0
user-000503,1146174,1
user-000503,1149626,2
user-000504,1149448,0
user-000504,1149675,1
user-000504,1149479,2
user-000505,1149688,0
user-000506,1149626,0
user-000506,1149883,1
user-000506,1149653,2
user-000506,1149553,3
user-000507,1149599,0
user-000508,1149553,0
user-000508,1148570,1
user-000509,1149599,0
user-000509,1149836,1
user-000509,1149817,2
user-000509,1149665,3
user-000509,1149631,4
user-000509,1149696,5
user-000510,1149892,0
user-000510,1149614,1
user-000510,1149941,2
user-000511,1149635,0
user-000511,1149675,1
user-000511,1149661,2
user-000511,1149704,3
user-000511,1149670,4
user-000511,1149955,5
user-000512,1149688,0
user-000512,1149892,1
user-000512,1149917,2
user-000513,1148331,0
user-000513,1123706,1
user-000514,1149030,0
user-000514,1149910,1
user-000515,1149558,0
user-000515,1149650,1
user-000516,1149522,0
user-000516,1149564,1
user-000517,1148499,0
user-000517,1149458,1
user-000518,736901,0
user-000518,736901,1
user-000518,736901,2
user-000519,1149599,0
user-000519,1149660,1
user-000519,1135385,2
user-000519,1149892,3
user-000520,1149645,0
user-000520,1149892,1
user-000521,1103727,0
user-000522,1149791,0
user-000522,1081654,1
user-000523,1149608,0
user-000523,1148755,1
user-000523,1149505,2
user-000524,1149671,0
user-000524,1148570,1
user-000524,1149677,2
user-000524,1149671,3
user-000524,1149917,4
user-000524,1149941,5
user-000524,1149955,6
user-000525,610096,0
user-000525,1149417,1
user-000526,1149880,0
user-000526,1148499,1
user-000527,1149671,0
user-000527,1149599,1
user-000528,1149671,0
user-000528,1149697,1
user-000528,1149955,2
user-000528,1149964,3
user-000528,1149933,4
user-000528,1149901,5
user-000528,1149879,6
user-000529,1149599,0
user-000530,1149529,0
user-000530,1148570,1
user-000531,1149864,0
user-000531,1149669,1
user-000532,1149626,0
user-000532,1149626,1
user-000532,1149499,2
user-000533,1149368,0
user-000534,1149679,0
user-000535,1149836,0
user-000535,1149642,1
user-000536,1149664,0
user-000536,1149671,1
user-000536,1149672,2
user-000536,1149892,3
user-000537,1149578,0
user-000537,1140892,1
user-000537,1148901,2
user-000537,1149618,3
user-000537,1149626,4
user-000538,1149538,0
user-000538,1149935,1
user-000539,1149650,0
user-000539,1149553,1
user-000539,1123834,2
user-000540,1149599,0
user-000540,1149671,1
user-000540,1149696,2
user-000541,1147884,0
user-000541,1147884,1
user-000541,1147884,2
user-000542,1149671,0
user-000542,1149672,1
user-000542,1149856,2
user-000542,1149892,3
user-000542,1149922,4
user-000543,1149599,0
user-000543,1149627,1
user-000544,1149538,0
user-000544,1149599,1
user-000544,1149626,2
user-000544,1149927,3
user-000545,1142460,0
user-000545,1142460,1
user-000546,1149671,0
user-000547,1149894,0
user-000547,1149675,1
user-000547,1149675,2
user-000547,1149927,3
user-000547,1149892,4
user-000548,1149645,0
user-000548,1149679,1
user-000548,1149679,2
user-000549,1044800,0
user-000549,737357,1
user-000550,1149790,0
user-000550,1149790,1
user-000551,1138882,0
user-000552,1149892,0
user-000552,1149955,1
user-000552,1149967,2
user-000552,1149614,3
user-000552,1149996,4
user-000553,1149945,0
user-000554,1149671,0
user-000554,1149599,1
user-000555,1149599,0
user-000555,1149634,1
user-000555,1149671,2
user-000555,1149678,3
user-000555,1149677,4
user-000555,1149592,5
user-000555,1149675,6
user-000555,1149627,7
user-000555,1149578,8
user-000555,1149955,9
user-000555,1149614,10
user-000555,1149961,11
user-000555,1149945,12
user-000555,1149892,13
user-000555,1149819,14
user-000555,1149967,15
user-000555,1149949,16
user-000555,1149973,17
user-000555,1149647,18
user-000555,1149941,19
user-000555,1149893,20
user-000555,1149679,21
user-000556,1149562,0
user-000557,1149599,0
user-000557,1149623,1
user-000558,1149672,0
user-000558,1149757,1
user-000558,1149892,2
user-000559,1149423,0
user-000560,1148619,0
user-000560,1147112,1
user-000560,1148061,2
user-000561,1149614,0
user-000561,1149945,1
user-000561,1149892,2
user-000561,1149799,3
user-000561,1149996,4
user-000562,1149334,0
user-000563,1149626,0
user-000563,1149534,1
user-000563,1149757,2
user-000563,1149704,3
user-000564,1149739,0
user-000564,1149626,1
user-000565,1149671,0
user-000566,1149423,0
user-000567,1149277,0
user-000567,1149277,1
user-000568,1149892,0
user-000568,1149799,1
user-000569,1149883,0
user-000570,1149892,0
user-000570,1149892,1
user-000571,1149599,0
user-000571,1149671,1
user-000572,1149671,0
user-000572,1149489,1
user-000573,1149465,0
user-000573,1149675,1
user-000574,1149623,0
user-000574,1149892,1
user-000575,1149553,0
user-000576,1149671,0
user-000576,1149757,1
user-000577,1149608,0
user-000577,1149671,1
user-000578,1149614,0
user-000578,481060,1
user-000579,1149955,0
user-000579,1149671,1
user-000579,1149614,2
user-000579,1149946,3
user-000580,1149664,0
user-000581,1149936,0
user-000581,1149791,1
user-000582,1149892,0
user-000582,1149964,1
user-000582,1149671,2
user-000583,673121,0
user-000583,673121,1
user-000584,1149411,0
user-000584,1149375,1
user-000585,1148570,0
user-000585,1007292,1
user-000586,1149955,0
user-000586,1149892,1
user-000587,1149553,0
user-000587,1149043,1
user-000587,1149791,2
user-000588,1149043,0
user-000588,1149671,1
user-000589,1149892,0
user-000590,1149671,0
user-000590,1149675,1
user-000591,1149945,0
user-000591,1149892,1
user-000592,1149442,0
user-000592,1149043,1
user-000593,1099078,0
user-000593,1098522,1
user-000594,1149892,0
user-000594,1149892,1
user-000594,1149892,2
user-000595,1149234,0
user-000595,1148163,1
user-000596,1149623,0
user-000596,1149411,1
user-000597,1148452,0
user-000597,1130050,1
user-000598,1148570,0
user-000598,1149671,1
user-000599,1149892,0
user-000599,1130609,1
user-000599,1149917,2
user-000600,1078549,0
user-000600,1149671,1
user-000600,1148570,2
user-000600,1142460,3
user-000600,1103519,4
user-000600,805900,5
user-000600,1103519,6
user-000600,658380,7
user-000600,1149479,8
user-000600,1149552,9
user-000601,1148570,0
user-000601,1149892,1
user-000602,1149614,0
user-000602,1149892,1
user-000602,1149784,2
user-000602,1149672,3
user-000603,1149647,0
user-000603,1149740,1
user-000604,1149679,0
user-000604,1149892,1
user-000604,1149614,2
user-000605,1149671,0
user-000605,1149892,1
user-000606,1149924,0
user-000606,1148635,1
user-000607,1149636,0
user-000607,1149669,1
user-000608,1149671,0
user-000608,1149614,1
user-000609,1149553,0
user-000609,1149934,1
user-000610,1081544,0
user-000610,1149608,1
user-000611,1149765,0
user-000611,1148570,1
user-000611,1007292,2
user-000612,1149757,0
user-000612,1149704,1
user-000612,1149892,2
user-000613,1149671,0
user-000613,1148570,1
user-000614,1149418,0
user-000614,1149498,1
user-000615,1149623,0
user-000615,1149623,1
user-000615,1149671,2
user-000616,1149631,0
user-000616,1149665,1
user-000616,1149623,2
user-000616,1149640,3
user-000616,1149915,4
user-000616,1149836,5
user-000616,1149817,6
user-000616,1149957,7
user-000616,1149961,8
user-000616,1149935,9
user-000616,1149961,10
user-000617,1034916,0
user-000617,1046548,1
user-000618,1149927,0
user-000618,1149799,1
user-000619,1149927,0
user-000619,1149335,1
user-000620,1149394,0
user-000620,1149161,1
user-000621,1149671,0
user-000622,1149927,0
user-000622,1149618,1
user-000623,1149671,0
user-000624,1149892,0
user-000624,1149614,1
user-000625,1149671,0
user-000625,1149819,1
user-000626,1149671,0
user-000626,1149423,1
user-000627,1149671,0
user-000627,1148570,1
user-000627,1149599,2
user-000628,1149479,0
user-000629,1149096,0
user-000629,1148818,1
user-000630,1149671,0
user-000630,1148869,1
user-000630,1149660,2
user-000631,1149614,0
user-000631,1149614,1
user-000632,1149623,0
user-000632,1148570,1
user-000632,1149623,2
user-000632,1149623,3
user-000633,1149671,0
user-000633,1149675,1
user-000634,1142451,0
user-000634,1045079,1
user-000634,1124506,2
user-000634,1149892,3
user-000635,1149664,0
user-000636,1149671,0
user-000637,1149671,0
user-000638,1149658,0
user-000638,1149513,1
user-000639,1149614,0
user-000639,1149967,1
user-000639,1149672,2
user-000640,1149671,0
user-000640,1148570,1
user-000640,1149599,2
user-000641,1149599,0
user-000642,1149599,0
user-000643,1055493,0
user-000644,1149613,0
user-000644,1149599,1
user-000645,1149660,0
user-000645,1149660,1
user-000646,1149671,0
user-000647,1149614,0
user-000647,1149892,1
user-000648,1149671,0
user-000648,1149892,1
user-000648,1149955,2
user-000648,1149955,3
user-000648,1149403,4
user-000648,1146851,5
user-000649,1149555,0
user-000649,1149623,1
user-000650,1149757,0
user-000650,1149675,1
user-000650,1149880,2
user-000651,1149663,0
user-000651,1148915,1
user-000651,1149955,2
user-000652,1149626,0
user-000652,1149675,1
user-000653,1149874,0
user-000653,1149688,1
user-000654,1149558,0
user-000654,1149629,1
user-000654,1149640,2
user-000655,1080849,0
user-000655,1142066,1
user-000655,1140853,2
user-000656,1149660,0
user-000656,1149677,1
user-000656,1148570,2
user-000656,1149878,3
user-000656,1149405,4
user-000656,1149925,5
user-000656,1149349,6
user-000657,1149653,0
user-000657,1149672,1
user-000658,1149945,0
user-000658,1149917,1
user-000659,1149892,0
user-000659,1149784,1
user-000660,1120629,0
user-000660,1145807,1
user-000661,1149892,0
user-000661,1149917,1
user-000662,1149534,0
user-000662,1149448,1
user-000663,1149671,0
user-000664,1149597,0
user-000664,1149631,1
user-000664,1149642,2
user-000664,1149538,3
user-000664,1149836,4
user-000664,1149631,5
user-000664,1141365,6
user-000664,1149936,7
user-000664,1149671,8
user-000664,1149817,9
user-000664,1149915,10
user-000664,1149961,11
user-000664,1149892,12
user-000665,1149671,0
user-000665,1149653,1
user-000666,1149390,0
user-000666,1136071,1
user-000666,1149613,2
user-000666,1149623,3
user-000666,1145663,4
user-000666,1146924,5
user-000666,1146924,6
user-000666,1116328,7
user-000666,1132637,8
user-000666,1149390,9
user-000666,1146924,10
user-000666,1116328,11
user-000666,1132637,12
user-000666,1126801,13
user-000666,1132637,14
user-000666,1146924,15
user-000667,1149623,0
user-000667,1149650,1
user-000667,1149952,2
user-000667,1149927,3
user-000667,1149963,4
user-000668,1149790,0
user-000668,1149620,1
user-000669,1148570,0
user-000670,1149526,0
user-000671,1149599,0
user-000671,1149553,1
user-000672,1149623,0
user-000672,1149558,1
user-000673,797525,0
user-000673,1139985,1
user-000674,1147430,0
user-000674,1146130,1
user-000675,1149677,0
user-000675,1149671,1
user-000676,1149892,0
user-000676,1149960,1
user-000677,1149341,0
user-000677,1145057,1
user-000677,790953,2
user-000678,1149614,0
user-000678,1149892,1
user-000678,1149917,2
user-000678,1149784,3
user-000678,1149661,4
user-000679,1149599,0
user-000680,1149844,0
user-000680,1149650,1
user-000680,1149927,2
user-000680,1149905,3
user-000680,1149912,4
user-000680,1149961,5
user-000681,1149671,0
user-000681,1149663,1
user-000682,1149934,0
user-000682,1149892,1
user-000683,1149966,0
user-000684,1149626,0
user-000685,1149683,0
user-000685,1149683,1
user-000686,1149599,0
user-000686,1149799,1
user-000686,1149660,2
user-000686,1149892,3
user-000686,1149955,4
user-000687,1149671,0
user-000688,1149350,0
user-000689,1149759,0
user-000689,1149661,1
user-000690,1149671,0
user-000690,1149661,1
user-000690,1149626,2
user-000690,1149967,3
user-000691,1149671,0
user-000691,1148570,1
user-000692,1149553,0
user-000692,1149757,1
user-000692,1149671,2
user-000692,1149479,3
user-000692,1149892,4
user-000692,1149614,5
user-000692,1149917,6
user-000693,1149671,0
user-000693,1149650,1
user-000693,1149704,2
user-000693,1149799,3
user-000693,1149660,4
user-000693,1149961,5
user-000694,1149675,0
user-000694,1148418,1
user-000694,1149672,2
user-000694,1149606,3
user-000694,1148758,4
user-000694,1149883,5
user-000694,1149927,6
user-000694,1149385,7
user-000695,1149671,0
user-000696,1149660,0
user-000696,1149675,1
user-000697,1149606,0
user-000697,1149818,1
user-000697,1149228,2
user-000698,1149317,0
user-000699,1149892,0
user-000699,1149671,1
user-000699,1149878,2
user-000700,1149892,0
user-000700,1149614,1
user-000701,1149910,0
user-000701,1149512,1
user-000701,1148605,2
user-000702,1149599,0
user-000702,1149678,1
user-000703,1149394,0
user-000704,1149599,0
user-000704,1149599,1
user-000705,1148583,0
user-000705,1126072,1
user-000705,1103731,2
user-000706,1149653,0
user-000706,1149661,1
user-000707,1149671,0
user-000708,1149675,0
user-000708,1148570,1
user-000709,1149892,0
user-000709,1149941,1
user-000709,1149791,2
user-000709,1149791,3
user-000710,1149892,0
user-000710,1149614,1
user-000711,1149418,0
user-000711,1149911,1
user-000712,1149952,0
user-000712,1149892,1
user-000713,1149671,0
user-000714,1149437,0
user-000715,1149661,0
user-000715,1149553,1
user-000715,1149599,2
user-000715,1148570,3
user-000715,1103519,4
user-000715,1147504,5
user-000715,1149626,6
user-000715,1149569,7
user-000715,1149961,8
user-000716,1149617,0
user-000716,1149675,1
user-000716,1149917,2
user-000716,1149663,3
user-000717,1149018,0
user-000717,1149729,1
user-000717,1149784,2
user-000717,1149892,3
user-000718,1149911,0
user-000718,1149852,1
user-000718,1149955,2
user-000719,1149671,0
user-000719,1149547,1
user-000720,1149205,0
user-000721,1149479,0
user-000722,1149955,0
user-000722,1149671,1
user-000722,1149892,2
user-000722,1149679,3
user-000723,1149579,0
user-000724,1149933,0
user-000724,1149930,1
user-000725,1149023,0
user-000725,1149554,1
user-000725,1149261,2
user-000725,1149554,3
user-000725,1149051,4
user-000725,1149943,5
user-000725,1149927,6
user-000725,1149927,7
user-000725,1149030,8
user-000725,1143040,9
user-000725,1143947,10
user-000726,1149653,0
user-000726,1149892,1
user-000727,1149697,0
user-000727,1149901,1
user-000727,1149933,2
user-000728,1149892,0
user-000729,1149729,0
user-000729,1149634,1
user-000729,1149892,2
user-000730,1149536,0
user-000730,1149911,1
user-000731,1149661,0
user-000731,1149883,1
user-000731,1149614,2
user-000731,1149945,3
user-000731,1149892,4
user-000731,1149917,5
user-000732,1149614,0
user-000732,1086727,1
user-000733,1149653,0
user-000733,1149614,1
user-000734,1149599,0
user-000734,1149044,1
user-000734,1149044,2
user-000735,1149917,0
user-000735,1149892,1
user-000736,1149614,0
user-000736,1149917,1
user-000736,1149663,2
user-000737,1149671,0
user-000738,1149043,0
user-000738,1149885,1
user-000739,1149614,0
user-000739,1149892,1
user-000739,1149880,2
user-000739,1149740,3
user-000739,1149917,4
user-000739,1149967,5
user-000740,1149599,0
user-000740,1149623,1
user-000741,1149634,0
user-000741,1149671,1
user-000741,1149892,2
user-000741,1149892,3
user-000741,1149944,4
user-000742,1149671,0
user-000742,1149553,1
user-000743,1149614,0
user-000743,1149799,1
user-000743,1149599,2
user-000743,1149927,3
user-000744,718530,0
user-000745,1103714,0
user-000745,1103714,1
user-000745,1103714,2
user-000745,1140327,3
user-000745,1004337,4
user-000745,1120899,5
user-000745,1120871,6
user-000745,1103714,7
user-000746,1149567,0
user-000746,1149526,1
user-000747,1149653,0
user-000747,1149791,1
user-000747,1149910,2
user-000748,1149658,0
user-000749,1149660,0
user-000749,1149927,1
user-000750,1149817,0
user-000750,1149961,1
user-000751,1149599,0
user-000751,1149892,1
user-000751,1149955,2
user-000751,1148869,3
user-000751,1129883,4
user-000752,1149660,0
user-000753,1149553,0
user-000753,1149671,1
user-000753,1148570,2
user-000753,1149623,3
user-000754,1149671,0
user-000755,1149925,0
user-000755,1149614,1
user-000756,1149673,0
user-000756,1149927,1
user-000757,1149894,0
user-000757,1149849,1
user-000758,1146083,0
user-000758,1149849,1
user-000758,1149894,2
